job_name,creation_time,distance_unit,included_speed_limits,network_name,zone_id,probe_source,map_version,date_range_id,date_range_name,date_from,date_to,time_set_id,time_set_name,time_set_days,time_set_times,segment_id,new_segment_id,street_name,frc,speed_limit,distance_m,geometry_wkt,harmonic_avg_speed,average_speed,median_speed,speed_stddev,sample_size,normalized_sample_size,average_travel_time,median_travel_time,travel_time_stddev,travel_time_ratio,p5,p10,p15,p20,p25,p30,p35,p40,p45,p50,p55,p60,p65,p70,p75,p80,p85,p90,p95
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202896801802,1285520202896801802,AH1,1,70,200.0,"LINESTRING(77.25624 28.63591,77.25646 28.63654,77.25684 28.63764)",55.7,59.1,59.0,8.3,220,0.2861,12.93,12.2,9.03,1.0,47,50,52,53,54,56,57,57,58,59,60,61,62,63,64,66,67,69,72
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202896801802,1285520202896801802,AH1,1,70,200.0,"LINESTRING(77.25624 28.63591,77.25646 28.63654,77.25684 28.63764)",54.6,59.3,59.8,9.8,209,0.2718,13.18,12.04,9.34,1.02,46,48,51,53,55,56,57,58,59,60,61,61,62,64,64,66,68,69,73
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202903257088,1285520202903257088,Delhi Sachivalay Marg,3,50,144.33,"LINESTRING(77.25298 28.63493,77.25304 28.63482,77.25307 28.63437,77.25301 28.63375,77.25301 28.63364)",51.8,55.0,41.8,18.6,2,0.0026,10.03,12.43,3.39,1.0,42,42,42,42,42,42,42,42,42,42,68,68,68,68,68,68,68,68,68
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202903257088,1285520202903257088,Delhi Sachivalay Marg,3,50,144.33,"LINESTRING(77.25298 28.63493,77.25304 28.63482,77.25307 28.63437,77.25301 28.63375,77.25301 28.63364)",54.2,54.2,54.2,0.0,1,0.0013,9.59,9.59,0.0,0.96,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202904600578,1285520202904600578,Vikas Marg,2,54,302.31,"LINESTRING(77.27193 28.62823,77.27227 28.62832,77.27238 28.62835,77.27249 28.6284,77.27258 28.62846,77.27266 28.62854,77.27272 28.62863,77.27276 28.62872,77.27279 28.62882,77.27279 28.62892,77.27278 28.62903,77.27274 28.62912,77.27269 28.62921,77.27262 28.6293,77.27253 28.62936,77.27243 28.62942,77.27232 28.62946,77.27221 28.62948,77.27209 28.62948,77.27197 28.62947,77.27186 28.62944,77.27176 28.62939,77.27167 28.62932,77.27159 28.62925,77.27152 28.62913)",39.6,40.4,40.3,5.3,120,0.156,27.46,27.01,3.88,1.0,31,34,35,36,37,38,39,39,40,40,41,41,42,43,44,45,46,47,49
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202904600578,1285520202904600578,Vikas Marg,2,54,302.31,"LINESTRING(77.27193 28.62823,77.27227 28.62832,77.27238 28.62835,77.27249 28.6284,77.27258 28.62846,77.27266 28.62854,77.27272 28.62863,77.27276 28.62872,77.27279 28.62882,77.27279 28.62892,77.27278 28.62903,77.27274 28.62912,77.27269 28.62921,77.27262 28.6293,77.27253 28.62936,77.27243 28.62942,77.27232 28.62946,77.27221 28.62948,77.27209 28.62948,77.27197 28.62947,77.27186 28.62944,77.27176 28.62939,77.27167 28.62932,77.27159 28.62925,77.27152 28.62913)",35.9,38.7,38.9,8.8,69,0.0897,30.3,27.98,11.03,1.1,21,31,33,34,35,36,36,37,38,39,39,40,41,42,42,43,44,49,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202904600580,1285520202904600580,Vikas Marg,2,45,30.77,"LINESTRING(77.27152 28.62913,77.27151 28.62912,77.27147 28.62904,77.27145 28.62899,77.27139 28.62887)",43.1,44.5,42.8,8.2,119,0.1547,2.57,2.59,0.45,1.0,33,35,37,38,39,39,40,41,42,43,44,45,47,48,49,51,55,58,61
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202904600580,1285520202904600580,Vikas Marg,2,45,30.77,"LINESTRING(77.27152 28.62913,77.27151 28.62912,77.27147 28.62904,77.27145 28.62899,77.27139 28.62887)",34.8,45.3,43.5,11.8,74,0.0962,3.18,2.55,5.35,1.24,32,34,36,37,38,39,40,42,42,44,45,46,49,51,53,54,57,61,65
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419778,1285520202905419778,Vikas Marg,2,60,18.49,"LINESTRING(77.25951 28.62792,77.25933 28.62792)",41.7,43.8,44.0,9.0,634,0.8244,1.6,1.51,0.4,1.0,28,32,35,37,38,40,41,42,43,44,45,46,47,48,50,51,53,55,58
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419778,1285520202905419778,Vikas Marg,2,60,18.49,"LINESTRING(77.25951 28.62792,77.25933 28.62792)",18.6,27.0,25.0,12.8,592,0.7698,3.57,2.66,3.74,2.24,8,12,14,17,18,20,21,22,24,25,26,28,30,33,36,40,43,45,50
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419780,1285520202905419780,Vikas Marg,2,66,362.16,"LINESTRING(77.25933 28.62792,77.25932 28.62792,77.25693 28.62791,77.25562 28.62791)",40.7,43.4,44.3,10.0,627,0.8153,32.04,29.43,9.34,1.0,25,28,33,36,38,39,41,42,43,44,45,46,47,48,50,52,54,56,59
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419780,1285520202905419780,Vikas Marg,2,66,362.16,"LINESTRING(77.25933 28.62792,77.25932 28.62792,77.25693 28.62791,77.25562 28.62791)",11.8,13.9,12.3,6.0,560,0.7282,110.95,106.0,43.69,3.46,7,8,8,9,9,10,11,11,12,12,13,14,15,16,17,18,20,22,26
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419782,1285520202905419782,Vikas Marg,2,70,230.59,"LINESTRING(77.25562 28.62791,77.25453 28.62791,77.2535 28.62792,77.25326 28.62791)",31.0,37.5,40.4,13.4,615,0.7997,26.82,20.55,14.72,1.0,15,17,20,23,27,30,34,36,38,40,42,44,45,46,48,49,51,53,57
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419782,1285520202905419782,Vikas Marg,2,70,230.59,"LINESTRING(77.25562 28.62791,77.25453 28.62791,77.2535 28.62792,77.25326 28.62791)",8.7,10.7,10.0,4.8,553,0.7191,95.7,83.01,45.51,3.57,4,5,6,6,7,7,8,9,9,10,11,12,13,13,14,15,16,17,18
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419784,1285520202905419784,Vikas Marg,2,60,124.63,"LINESTRING(77.25326 28.62791,77.25284 28.62793,77.25234 28.628,77.252 28.62801)",28.4,34.4,34.8,11.3,608,0.7906,15.81,12.89,11.14,1.0,14,21,23,25,27,28,30,32,33,35,36,38,40,41,43,44,46,48,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419784,1285520202905419784,Vikas Marg,2,60,124.63,"LINESTRING(77.25326 28.62791,77.25284 28.62793,77.25234 28.628,77.252 28.62801)",7.6,11.5,10.1,6.8,536,0.697,59.17,44.42,40.99,3.74,3,4,4,5,6,6,7,8,9,10,11,13,14,15,16,18,19,22,25
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419786,1285520202905419786,Vikas Marg,2,60,143.44,"LINESTRING(77.252 28.62801,77.25199 28.62802,77.25187 28.62803,77.25154 28.62803,77.25121 28.62803,77.25108 28.62803,77.25053 28.62803)",31.3,37.4,38.7,11.5,592,0.7698,16.5,13.34,10.77,1.0,14,20,27,30,32,34,35,36,37,39,40,41,42,43,45,46,48,51,55
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419786,1285520202905419786,Vikas Marg,2,60,143.44,"LINESTRING(77.252 28.62801,77.25199 28.62802,77.25187 28.62803,77.25154 28.62803,77.25121 28.62803,77.25108 28.62803,77.25053 28.62803)",10.2,15.8,16.1,8.7,533,0.6931,50.82,32.07,40.21,3.08,4,5,6,7,8,9,11,13,15,16,18,19,20,21,22,23,25,26,30
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202905419788,1285520202905419788,Vikas Marg,2,60,86.15,"LINESTRING(77.25053 28.62803,77.25052 28.62803,77.24983 28.62807,77.24965 28.6281)",26.3,35.1,37.3,12.0,590,0.7672,11.78,8.31,11.55,1.0,9,16,23,27,29,31,32,35,36,37,39,40,41,42,43,44,46,48,52
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202905419788,1285520202905419788,Vikas Marg,2,60,86.15,"LINESTRING(77.25053 28.62803,77.25052 28.62803,77.24983 28.62807,77.24965 28.6281)",9.4,17.1,17.4,10.0,531,0.6905,33.07,17.82,34.08,2.81,3,4,5,6,8,10,11,13,14,17,19,21,22,24,26,27,29,31,34
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202906304512,1285520202906304512,Noida Link Road,2,45,17.08,"LINESTRING(77.26947 28.62802,77.26944 28.62803,77.2693 28.62807)",27.2,30.7,30.6,9.8,232,0.3017,2.26,2.01,0.91,1.0,14,18,20,22,24,26,27,28,29,31,32,33,34,35,36,38,40,43,50
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202906304512,1285520202906304512,Noida Link Road,2,45,17.08,"LINESTRING(77.26947 28.62802,77.26944 28.62803,77.2693 28.62807)",29.2,30.9,30.4,7.1,290,0.3771,2.11,2.02,0.52,0.93,20,23,24,25,26,27,28,29,29,30,31,32,33,34,35,37,39,41,44
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202917675008,1285520202917675008,Delhi Sachivalay Marg,3,50,94.0,"LINESTRING(77.25217 28.63052,77.25216 28.63045,77.25217 28.63025,77.25215 28.62996,77.25211 28.62977,77.2521 28.62968)",37.8,37.8,37.8,0.0,1,0.0013,8.95,8.95,0.0,1.0,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202917675008,1285520202917675008,Delhi Sachivalay Marg,3,50,94.0,"LINESTRING(77.25217 28.63052,77.25216 28.63045,77.25217 28.63025,77.25215 28.62996,77.25211 28.62977,77.2521 28.62968)",23.6,26.6,17.7,12.6,2,0.0026,14.33,19.12,6.78,1.6,18,18,18,18,18,18,18,18,18,18,36,36,36,36,36,36,36,36,36
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202944086018,1285520202944086018,Vikas Marg,2,60,500.0,"LINESTRING(77.26055 28.62822,77.26059 28.62822,77.26566 28.62822)",49.7,51.7,51.0,9.0,251,0.3264,36.23,35.29,10.82,1.0,39,42,44,45,46,47,48,49,50,51,52,53,54,55,57,58,61,63,68
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202944086018,1285520202944086018,Vikas Marg,2,60,500.0,"LINESTRING(77.26055 28.62822,77.26059 28.62822,77.26566 28.62822)",45.1,48.9,48.7,10.6,223,0.29,39.91,36.96,17.92,1.1,36,39,40,42,43,44,45,47,48,49,50,51,52,54,55,57,59,61,66
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202944086020,1285520202944086020,Vikas Marg,2,60,111.24,"LINESTRING(77.26566 28.62822,77.2668 28.62822)",47.5,49.7,49.4,9.8,253,0.329,8.44,8.11,2.05,1.0,32,38,41,43,44,45,47,48,49,49,51,52,54,54,56,58,59,61,66
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202944086020,1285520202944086020,Vikas Marg,2,60,111.24,"LINESTRING(77.26566 28.62822,77.2668 28.62822)",47.0,49.0,48.3,10.2,237,0.3082,8.53,8.29,1.82,1.01,34,37,39,40,42,43,45,46,47,48,49,51,52,53,55,57,60,63,67
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202947559424,1285520202947559424,Noida Link Road,2,50,249.04,"LINESTRING(77.27139 28.62887,77.27143 28.62861,77.27151 28.62834,77.27173 28.62789,77.27192 28.62762,77.27215 28.62738,77.27243 28.62716,77.27267 28.62701)",50.2,51.1,50.9,6.8,688,0.8947,17.88,17.61,2.63,1.0,41,43,45,46,47,48,49,50,50,51,52,53,54,55,55,57,58,60,62
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202947559424,1285520202947559424,Noida Link Road,2,50,249.04,"LINESTRING(77.27139 28.62887,77.27143 28.62861,77.27151 28.62834,77.27173 28.62789,77.27192 28.62762,77.27215 28.62738,77.27243 28.62716,77.27267 28.62701)",47.9,49.5,50.0,7.5,698,0.9077,18.71,17.93,4.82,1.05,38,41,42,44,45,46,47,48,49,50,51,52,52,53,54,55,56,58,61
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202951065600,1285520202951065600,Delhi Sachivalay Marg,3,50,348.82,"LINESTRING(77.24965 28.6281,77.2495 28.62805,77.24945 28.62803,77.24942 28.62801,77.24941 28.628,77.2494 28.62798,77.24938 28.62795,77.24938 28.62792,77.24938 28.62786,77.24938 28.62781,77.24939 28.62776,77.24941 28.62772,77.24942 28.62768,77.24944 28.62766,77.24947 28.62763,77.2495 28.6276,77.24954 28.62758,77.24958 28.62756,77.24963 28.62754,77.24969 28.62752,77.24973 28.62751,77.24979 28.62751,77.24992 28.62751,77.24999 28.62752,77.25005 28.62753,77.25009 28.62755,77.25014 28.62757,77.25042 28.62776,77.25047 28.6278,77.25051 28.62785,77.25085 28.62832,77.25089 28.62838,77.25095 28.62846,77.25103 28.62855,77.2513 28.62881,77.2514 28.62892,77.2515 28.629)",32.6,32.6,32.6,0.0,1,0.0013,38.52,38.52,0.0,1.0,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202951065600,1285520202951065600,Delhi Sachivalay Marg,3,50,348.82,"LINESTRING(77.24965 28.6281,77.2495 28.62805,77.24945 28.62803,77.24942 28.62801,77.24941 28.628,77.2494 28.62798,77.24938 28.62795,77.24938 28.62792,77.24938 28.62786,77.24938 28.62781,77.24939 28.62776,77.24941 28.62772,77.24942 28.62768,77.24944 28.62766,77.24947 28.62763,77.2495 28.6276,77.24954 28.62758,77.24958 28.62756,77.24963 28.62754,77.24969 28.62752,77.24973 28.62751,77.24979 28.62751,77.24992 28.62751,77.24999 28.62752,77.25005 28.62753,77.25009 28.62755,77.25014 28.62757,77.25042 28.62776,77.25047 28.6278,77.25051 28.62785,77.25085 28.62832,77.25089 28.62838,77.25095 28.62846,77.25103 28.62855,77.2513 28.62881,77.2514 28.62892,77.2515 28.629)",23.0,27.9,27.4,10.6,8,0.0104,54.64,45.83,32.41,1.42,10,10,19,19,19,25,25,27,27,27,31,31,32,32,32,34,34,45,45
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202951589890,1285520202951589890,New Patparganj Road,3,70,27.33,"LINESTRING(77.27689 28.62981,77.27694 28.62977,77.27707 28.62962)",15.8,23.3,22.5,6.6,48,0.0624,6.22,4.37,12.35,1.0,11,14,19,19,20,20,22,22,22,23,24,25,26,28,28,29,29,31,32
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202951589890,1285520202951589890,New Patparganj Road,3,70,27.33,"LINESTRING(77.27689 28.62981,77.27694 28.62977,77.27707 28.62962)",19.1,22.4,22.4,7.7,51,0.0663,5.15,4.39,2.67,0.83,9,13,16,17,17,18,19,20,22,22,23,23,25,26,27,28,30,33,36
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202951589892,1285520202951589892,New Patparganj Road,3,70,33.38,"LINESTRING(77.27707 28.62962,77.27719 28.62948,77.27728 28.62938)",23.7,26.8,27.4,7.5,48,0.0624,5.08,4.39,2.59,1.0,14,18,18,19,22,25,25,26,27,27,29,29,30,31,32,33,33,34,35
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202951589892,1285520202951589892,New Patparganj Road,3,70,33.38,"LINESTRING(77.27707 28.62962,77.27719 28.62948,77.27728 28.62938)",23.4,26.4,27.5,7.6,54,0.0702,5.13,4.37,2.28,1.01,13,14,18,20,22,23,26,27,27,28,28,29,30,30,31,32,34,36,39
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,2,8:00-9:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",08:00-09:00,1285520202951622656,1285520202951622656,New Patparganj Road,3,70,21.06,"LINESTRING(77.27728 28.62938,77.27742 28.62924)",27.6,29.2,29.5,6.5,50,0.065,2.75,2.57,0.76,1.0,18,21,23,24,25,26,28,29,29,30,31,31,31,32,33,34,35,37,38
Monday,2026-01-13T11:49:03.844784692Z,KILOMETERS,ALL,ito,Asia/Kolkata,ALL,India_ind2025.12.1800-23.125-0 OPEN_DSEG,1,Monday,2024-08-01,2024-08-11,3,9:00-10:00,"FRIDAY,MONDAY,SATURDAY,SUNDAY,THURSDAY,TUESDAY,WEDNESDAY",09:00-10:00,1285520202951622656,1285520202951622656,New Patparganj Road,3,70,21.06,"LINESTRING(77.27728 28.62938,77.27742 28.62924)",18.5,29.0,31.1,8.8,58,0.0754,4.1,2.44,8.88,1.49,13,18,20,22,23,25,27,28,30,31,32,33,33,35,36,36,37,39,41
